t1_s t1_ns t4_s t4_ns dt_s dt_ns dt_T addend corr_ppb mpd_ns sync_period_ns
19501 741974885 19497 580221682 0        -2 0 4260834563 -26.092569 3720 080015928
19501 821936077 19497 580221682 0         6 0 4260834412 -35.578835 3720 079961192
19501 904641197 19497 580221682 0       -12 -1 4260834738 76.605164 3720 082705120
19501 982026405 19498 705209505 0        10 1 4260834355 -90.075714 3690 077385208
19502 062067185 19498 705209505 0        10 1 4260834310 -10.630401 3690 080040780
19502 141963169 19498 705209505 0        12 1 4260834219 -21.430672 3690 079895984
19502 221968389 19498 705209505 0        18 2 4260834038 -42.620464 3690 080005220
19502 301992041 19498 705209505 0        14 2 4260834028 -2.355801 3690 080023652
19502 381990468 19498 705209505 0       -33 -5 4260834906 206.281479 3690 079998427
19502 461990012 19498 705209505 0       -17 -2 4260834750 -36.755283 3690 079999544
19502 542058292 19498 705209505 0        -3 0 4260834553 -46.253819 3690 080068280
19502 622010900 19498 705209505 0         7 1 4260834367 -43.875481 3690 079952608
19502 711998980 19498 705209505 0       -13 -2 4260834710 80.520538 3690 089988080
19502 792074120 19498 705209505 0        -5 0 4260834636 -17.417723 3690 080075140
19502 872111304 19498 705209505 0         5 0 4260834460 -41.469635 3690 080037184
19502 952074508 19498 705209505 0       -33 -5 4260835202 174.339737 3690 079963204
19503 032019384 19498 705209505 0       -11 -1 4260834925 -65.222168 3690 079944876
19503 112045284 19499 830197608 0       -31 -5 4260835384 107.817360 3722 080025900
19503 192071776 19499 830197608 0        -9 -1 4260835097 -67.559143 3722 080026492
19503 272112604 19499 830197608 0        11 1 4260834739 -84.143410 3722 080040828
19503 352200528 19499 830197608 0       -17 -2 4260835248 119.647079 3722 080087924
19503 432114492 19499 830197608 0        -5 0 4260835092 -36.658367 3722 079913964
19503 512444447 19499 830197608 0        18 2 4260834654 -102.849121 3722 080329955
19503 592118611 19499 830197608 0        30 4 4260834318 -79.068214 3722 079674164
19503 672094703 19499 830197608 0        28 4 4260834209 -25.685772 3722 079976092
19503 752129907 19499 830197608 0       -14 -2 4260834916 165.989578 3722 080035204
19503 832090631 19499 830197608 0         0 0 4260834704 -49.771107 3722 079960724
19503 912114807 19499 830197608 0        10 1 4260834502 -47.410580 3722 080024176
19503 992172659 19499 830197608 0        20 3 4260834250 -59.225323 3722 080057852
19504 072100375 19499 830197608 0       -30 -4 4260835159 213.468811 3722 079927716
19504 152194983 19499 830197608 0        -2 0 4260834745 -97.335670 3722 080094608
19504 232123079 19500 955185439 0        48 7 4260833745 -234.927002 3680 079928096
19504 312142935 19500 955185439 0        34 5 4260833786 9.678508 3680 080019856
19504 392130187 19500 955185439 0        26 4 4260833776 -2.420828 3680 079987252
19504 472146123 19500 955185439 0       -20 -3 4260834574 187.322708 3680 080015936
19504 552248790 19500 955185439 0       -11 -1 4260834493 -19.024164 3680 080102667
