t1_s t1_ns t4_s t4_ns dt_s dt_ns dt_T addend corr_ppb mpd_ns sync_period_ns
19314 774689047 19311 304594059 0       -20 0 4190300698 139.069962 1575 077297588
19314 857438263 19311 304594059 0        30 0 4190299811 -211.748505 1575 082749216
19314 934675859 19311 304594059 0        18 0 4190299872 14.701948 1575 077237596
19315 017384307 19311 304594059 0       -42 -1 4190300960 259.671570 1575 082708448
19315 094721543 19311 304594059 0       -25 0 4190300869 -21.793411 1575 077337236
19315 177405739 19311 304594059 0        22 0 4190300059 -193.444992 1575 082684196
19315 257439055 19311 304594059 0        11 0 4190300157 23.565338 1575 080033316
19315 334666539 19311 304594059 0        -8 0 4190300484 78.192276 1575 077227484
19315 417526095 19311 304594059 0       -21 0 4190300764 66.868149 1575 082859556
19315 497429735 19311 304594059 0        -9 0 4190300641 -29.379051 1575 079903640
19315 577425086 19311 304594059 0        26 0 4190299991 -155.357849 1575 079995351
19315 657447046 19311 304594059 0        25 0 4190299882 -26.045727 1575 080021960
19315 737475198 19312 429941798 0       -14 0 4190300532 155.269440 1577 080028152
19315 814670454 19312 429941798 0        -1 0 4190300345 -44.737114 1577 077195256
19315 897441942 19312 429941798 0       -23 0 4190300772 102.018822 1577 082771488
19315 977527634 19312 429941798 0        25 0 4190299945 -197.516312 1577 080085692
19316 057489542 19312 429941798 0        20 0 4190299920 -6.068071 1577 079961908
19316 137457698 19312 429941798 0        11 0 4190299999 18.982006 1577 079968156
19316 214759602 19312 429941798 0        -4 0 4190300244 58.613430 1577 077301904
19316 297539354 19312 429941798 0       -34 0 4190300836 141.495468 1577 082779752
19316 377748938 19312 429941798 0        -6 0 4190300466 -88.508431 1577 080209584
19316 457587594 19312 429941798 0       -20 0 4190300774 73.742401 1577 079838656
19316 534668078 19312 429941798 0       -23 0 4190300949 41.804379 1577 077080484
19316 617520866 19312 429941798 0         0 0 4190300593 -85.147087 1577 082852788
19316 697562045 19312 429941798 0         2 0 4190300554 -9.480264 1577 080041179
19316 774681781 19312 429941798 0         0 0 4190300583 7.089456 1577 077119736
19316 857591617 19313 554640449 0        35 0 4190299910 -160.624420 1580 082909836
19316 934678353 19313 554640449 0        16 0 4190300082 41.252331 1580 077086736
19317 014695057 19313 554640449 0       -20 0 4190300726 153.889526 1580 080016704
19317 097676845 19313 554640449 0       -12 0 4190300658 -16.305735 1580 082981788
19317 177586645 19313 554640449 0       -12 0 4190300724 15.823614 1580 079909800
19317 257670009 19313 554640449 0        39 0 4190299771 -227.508606 1580 080083364
19317 334669261 19313 554640449 0        -6 0 4190300473 167.629440 1580 076999252
19317 417587561 19313 554640449 0         4 0 4190300303 -40.592533 1580 082918300
19317 494755665 19313 554640449 0        11 0 4190300135 -40.239990 1580 077168104
19317 577611013 19313 554640449 0       -13 0 4190300555 100.372879 1580 082855348
19317 657600357 19313 554640449 0        23 0 4190299911 -153.732254 1580 079989344
19317 737656800 19313 554640449 0        16 0 4190299936 5.992696 1580 080056443
19317 814664412 19313 554640449 0       -28 0 4190300749 194.232758 1580 077007612
19317 894678036 19313 554640449 0       -20 0 4190300713 -8.628556 1580 080013624
19317 977656684 19314 679557132 0       -16 0 4190300721 2.036783 1585 082978648
19318 057701712 19314 679557132 0        19 0 4190300114 -144.926682 1585 080045028
19318 137622796 19314 679557132 0         5 0 4190300297 43.802086 1585 079921084
19318 217660684 19314 679557132 0        23 0 4190299915 -91.224983 1585 080037888
19318 297651876 19314 679557132 0       -12 0 4190300496 138.680817 1585 079991192
19318 377636760 19314 679557132 0        -9 0 4190300496 0.003365 1585 079984884
19318 457718584 19314 679557132 0         5 0 4190300263 -55.709309 1585 080081824
19318 537720560 19314 679557132 0        -2 0 4190300377 27.250315 1585 080001976
19318 617779108 19314 679557132 0         6 0 4190300229 -35.548920 1585 080058548
19318 694674128 19314 679557132 0       -27 0 4190300874 154.060562 1585 076895020
19318 777669199 19314 679557132 0       -14 0 4190300724 -36.021328 1585 082995071
19318 857761371 19314 679557132 0        11 0 4190300305 -100.113327 1585 080092172
19318 937681355 19314 679557132 0        23 0 4190300012 -70.098656 1585 079919984
19319 014673931 19314 679557132 0       -38 0 4190301136 268.329315 1585 076992576
19319 094715759 19315 804688739 0        10 0 4190300349 -187.844070 1569 080041828
19319 177763795 19315 804688739 0         3 0 4190300440 21.910954 1569 083048036
19319 247745663 19315 804688739 0        30 0 4190299808 -150.840378 1569 069981868
19319 327724043 19315 804688739 0        24 0 4190299842 8.130424 1569 079978380
19319 407994723 19315 804688739 0        23 0 4190299745 -23.327307 1569 080270680
19319 484716291 19315 804688739 0        21 0 4190299652 -22.242357 1569 076721568
19319 567751207 19315 804688739 0       -15 0 4190300267 146.864853 1569 083034916
19319 644687475 19315 804688739 0       -30 0 4190300670 96.239792 1569 076936268
19319 727805375 19315 804688739 0       -34 0 4190300855 44.377960 1569 083117900
19319 804680583 19315 804688739 0       -15 0 4190300679 -42.234993 1569 076875208
19319 887751034 19315 804688739 0        -8 0 4190300600 -19.042032 1569 083070451
19319 967745394 19315 804688739 0        15 0 4190300188 -98.542633 1569 079994360
19320 047802870 19315 804688739 0        11 0 4190300193 1.226875 1569 080057476
19320 127804806 19315 804688739 0        32 0 4190299721 -112.656029 1569 080001936
19320 207780770 19316 929604462 0       -51 -1 4190301211 355.739746 1591 079975964
19320 287793674 19316 929604462 0        -3 0 4190300511 -167.227860 1591 080012904
19320 367779722 19316 929604462 0       -20 0 4190300863 84.194298 1591 079986048
19320 447813898 19316 929604462 0        13 0 4190300307 -132.777176 1591 080034176
19320 527863058 19316 929604462 0         8 0 4190300341 8.303119 1591 080049160
19320 607883462 19316 929604462 0       -35 0 4190301155 194.381683 1591 080020404
19320 687830174 19316 929604462 0        16 0 4190300316 -200.373612 1591 079946712
19320 767850870 19316 929604462 0        26 0 4190300039 -66.324799 1591 080020696
19320 844663458 19316 929604462 0        27 0 4190299869 -40.774868 1591 076812588
19320 927837313 19316 929604462 0        15 0 4190300001 31.697371 1591 083173855
19321 007895097 19316 929604462 0        26 0 4190299700 -71.901047 1591 080057784
19321 087890537 19316 929604462 0       -45 -1 4190300981 305.827423 1591 079995440
19321 167919033 19316 929604462 0       -24 0 4190300788 -46.289200 1591 080028496
19321 247857077 19316 929604462 0       -18 0 4190300788 0.096544 1591 079938044
19321 324684709 19318 054735345 0        34 0 4190299820 -231.235687 1594 076827632
19321 407876489 19318 054735345 0        -7 0 4190300483 158.351639 1594 083191780
19321 487922069 19318 054735345 0        -5 0 4190300482 -0.243878 1594 080045580
19321 567922253 19318 054735345 0        -7 0 4190300546 15.422779 1594 080000184
19321 647991801 19318 054735345 0       -14 0 4190300719 41.441074 1594 080069548
19321 724676025 19318 054735345 0         9 0 4190300326 -93.966522 1594 076684224
19321 804682905 19318 054735345 0        -3 0 4190300525 47.621410 1594 080006880
19321 888008157 19318 054735345 0        13 0 4190300232 -70.092712 1594 083325252
19321 967904989 19318 054735345 0       -18 0 4190300776 129.852570 1594 079896832
19322 047972516 19318 054735345 0        -6 0 4190300627 -35.676914 1594 080067527
19322 127972480 19318 054735345 0        25 0 4190300041 -139.882126 1594 079999964
19322 204676316 19318 054735345 0        40 0 4190299587 -108.568634 1594 076703836
